,company,date,title,salary,All_Sectors,Accounting & Finance Jobs,Admin Jobs,Charity & Voluntary Jobs,Consultancy Jobs,Creative & Design Jobs,Customer Services Jobs,Domestic help & Cleaning Jobs,"Energy, Oil & Gas Jobs",Engineering Jobs,HR & Recruitment Jobs,Healthcare & Nursing Jobs,Hospitality & Catering Jobs,IT Jobs,Legal Jobs,Logistics & Warehouse Jobs,Maintenance Jobs,Manufacturing Jobs,Other/General Jobs,"PR, Advertising & Marketing Jobs",Property Jobs,Retail Jobs,Sales Jobs,Scientific & QA Jobs,Social work Jobs,Teaching Jobs,Trade & Construction Jobs,Travel Jobs,Unknown
549,Uber,2019-01-01,Driver-Partner - frequent payouts with instant pay,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
550,Uber,2019-01-01,Uber Driver Partner - Not a 9-5. Earn anytime.,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
551,Uber,2019-01-01,Uber Driver Partner (Choose Your Own Hours),0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
552,Uber,2019-01-01,Uber Driver Partner - Supplement Your Business Income,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
553,Uber,2019-01-01,Make More Money this Season Driving Your Car. Drive with Uber,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
554,Uber,2019-01-01,Uber Driver - Opportunity to Earn Tips,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
555,Uber,2019-01-01,Uber Driver Partner - Supplement Your Call Center Income,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
556,Uber,2019-01-01,Flexible Driving Opportunity,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
557,Uber,2019-01-01,Driver - Entry level,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
558,Uber,2019-01-01,"Uber Driver Partner - Drive anytime, get paid instantly",0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
559,Uber,2019-01-01,Uber Driver Partner - Start earning on the side,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
560,Uber,2019-01-01,Great Retirement Income - Drive with Uber,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
561,Uber,2019-01-01,Uber Driver Partner - Supplement Your Work From Home Income,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
562,Uber,2019-01-01,Retail Associate Alternative - Drive with Uber,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
563,Uber,2019-01-01,Uber Driver Partner - Supplement Your Warehouse Income,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
564,"HIT Mobile, Inc.",2019-01-01,Wireless Retail Sales Associate (Part-Time),0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
565,Clinicas del Camino Real,2019-01-01,DBA/Application Analyst,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,Rapid Expansion   Hiring Immediately!,2019-01-01,Retail Sales - Full Time / Part Time / Hourly Pay,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
569,AT&T,2019-01-01,IT Service Delivery Rep Junior (Government),0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
570,"Clinicas Del Camino Real, Incorporated",2019-01-01,Psychiatrist,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,DKN Hotels,2019-01-01,Executive Housekeeper,0,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,Assisted Home Health & Hospice,2019-01-01,Caregivers/CNAs/CHHAs in Ventura Area,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,Family First Life Golden State,2019-01-01,Need to Supplement Your Income?,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
574,Kurt Young Insurance Group,2019-01-01,WE ARE LOOKING FOR PEOPLE WITH A CEO MENTALITY and WORK ETHIC,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
575,Locum Leaders,2019-01-01,"Locum Tenens Internal Medicine Physician in Ventura, California",0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,DaVita,2019-01-01,Registered Nurse,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
577,GTL,2019-01-01,Telecom Field Technician,0,Engineering Jobs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,Optima Energy Inc.,2019-01-01,Sales Account Manager - Energy Efficient Products,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
579,Rooter Hero Plumbing,2019-01-01,Service Plumber,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
580,Patagonia Inc.,2019-01-01,"Head of Performance, Talent & Succession Management",0,HR & Recruitment Jobs,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,TherapyTravelers,2019-01-01,SLP 2018-19: Speech Language Pathologist (Bilingual)| 5-year service tropical va,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
582,TherapyTravelers,2019-01-01,2018-2019: Bilingual Speech Language Pathologist,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
583,The Stepping Stones Group,2019-01-01,Speech-Language Pathologist,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
584,TherapyTravelers,2019-01-01,SLP 2018-2019: Speech Language Pathologist (Bilingual)| 5-year service tropical,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
585,TherapyTravelers,2019-01-01,SLP 2018-2019 SY: Speech Language Pathologist | Awesome benefits,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
586,TherapyTravelers,2019-01-01,2018-2019: Bilingual School Psychologist,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
587,TherapyTravelers,2019-01-01,LSP 2018-2019: School Psychologist Bilingual| 5-year service tropical vacation,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
588,TherapyTravelers,2019-01-01,LSP 2018-19: School Psychologist Bilingual| 5-year service tropical vacation,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
589,Smile Brands,2019-01-01,Oral Surgeon,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
590,Uber,2019-01-01,Need extra cash for the season? Become an Uber Driver Partner.,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
591,Baker Hughes,2019-01-01,RLS Account Manager,0,"PR, Advertising & Marketing Jobs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
592,Uber,2019-01-01,Customer Service - Get Your Side Hustle on with Uber,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
593,Uber,2019-01-01,Extra Income for Retirement - Drive with Uber,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
594,Uber,2019-01-01,Uber Driver Partner - Put your free time to work,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
595,Staples Construction Co. Inc.,2019-01-01,Estimating and Marketing Coordinator,0,Trade & Construction Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
596,Premier Nursing Services,2019-01-01,CNA Travel Opportunities in Ventura County CA,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,Kelly Mobile Services,2019-01-01,Dispatcher,0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
598,"Fisher Architects, Inc.",2019-01-01,Architectural Job Captain,0,Creative & Design Jobs,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,Immediate hire,2019-01-01,Seasonal Sales Associates - Base Pay  Paid Training,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
600,Ascent Paradigm Marketing,2019-01-01,Customer Service & Sales Rep | Entry Level,0,Customer Services Jobs,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,H&R Block,2019-01-01,Office Manager III - Multi Office,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
602,CVS Health,2019-01-01,Retail Store Manager - Ventura Area 08 Region 66 District 04,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
603,Care.com,2019-01-01,Looking For A Dependable House Cleaner For Family Living In Ventura.,0,Social work Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
604,"County of Ventura, CA",2019-01-01,Clinical Nurse Manager - Whole Person Care,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,Patriot Environmental Services,2019-01-01,Class A Truck Driver,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
606,Jessup Transportation,2019-01-01,"Class A Driver, CDL",0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
607,EF English First,2019-01-01,English Teacher - Teach English in China,0,Teaching Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
608,Novacoast,2019-01-01,Web Applications Security Developer/Analyst,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,The Jessup Agency,2019-01-01,Field Underwriters / Outside Sales - No Experience Needed - $75K ,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
610,"Aegis Treatment Centers, LLC",2019-01-01,Counselor/Caseload Manager,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,The Gap,2019-01-01,Brand Associate - Pacific View Mall,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
612,Mission Healthcare Services Inc,2019-01-01,Behavioral Health Nurse,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,La Quinta Inns & Suites,2019-01-01,Assistant General Manager - LQ,0,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,"ENGINEERING SERVICES NETWORK, Inc.",2019-01-01,Electronics/Network Technician,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,Building Materials Holding Corporation,2019-01-01,Window and Door Specialist (12793-376),0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
616,VSolvit LLC,2019-01-01,Network Administrator,0,Consultancy Jobs,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,The MENTOR Network,2019-01-01,Direct Support Professional,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Telecare Corporation,2019-01-01,LVN (Part-Time) - Behavioral Health Transitional Youth Program 328,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,Baker Hughes,2019-01-01,RLS Account Manager,0,"Energy, Oil & Gas Jobs",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,IT Boss Research,2019-01-01,Court Research/Data Entry - Part Time - CA-Ventura County,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
621,HOUSING AUTHORITY / SANBUENAVENTURA,2019-01-01,HOUSING MAINTENANCE TECHNICIAN,0,Maintenance Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
622,Advantage Physical Therapy,2019-01-01,Physical Therapist,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,Alternative Behavior Strategies,2019-01-01,ABA Therapy Provider (RBT / BT),0,Social work Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
624,Wyndham Worldwide,2019-01-01,Assistant General Manager - LQ,0,Customer Services Jobs,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,"Allergan, Inc.",2019-01-01,"Practice Development Manager I - Cool Sculpting (Account Consultant) - Ventura, CA",0,Consultancy Jobs,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,CBC Federal Credit Union,2019-01-01,Assistant Branch Manager,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,Community Memorial Health System,2019-01-01,Specialty Surgery Tech II - Full-Time Nights,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
628,Community Memorial Health System,2019-01-01,Clinical Dietitian - Full-Time,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,Kaiser Permanente,2019-01-01,Laboratory Assistant I,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,Ventura Unified School District,2019-01-01,School Psychologist - (bilingual Spanish Skills needed for some assignments),0,Scientific & QA Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
631,Community Memorial Health System,2019-01-01,Registered Nurse Case Manager - Full-Time (2) & Per Diem,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,Community Memorial Health System,2019-01-01,Registered Nurse II - Telemetry - Full-Time (3) & Per Diem (1) - Night Shift,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
633,Community Memorial Health System,2019-01-01,RCP II,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,Community Memorial Health System,2019-01-01,Histology Technician II,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
635,Red Robin Gourmet Burgers,2019-01-01,Front of House Team Members,0,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,Ardwin Freight,2019-01-01,CDL A Owner Operator / Contractor OTR,0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
637,HD Supply,2019-01-01,Truck Driver - CDL,0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
638,Crown Dodge Chrysler Jeep Ram,2019-01-01,Car Sales Representative $100k plus,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
639,Dupure,2019-01-01,Appointment Setter/ Lead Generator- Weekends,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
640,Talon Consulting,2019-01-01,Order Processing Specialist(Oxnard),0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
641,Verizon   Wireless Plus,2019-01-01,Wireles Consultant,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
642,Sunrun,2019-01-01,Foreman,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
643,PeopleReady,2019-01-01,Staffing Specialist,0,Customer Services Jobs,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,Colburn Financial   Clark Agency,2019-01-01,Sales Representative,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
645,Maxim Healthcare Services,2019-01-01,LPN/LVN,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
646,H&R Block,2019-01-01,First Year Tax Professional,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
647,CRST Expedited,2019-01-01,Class A CDL Truck Driver Recent Graduates,0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
648,CRST Expedited,2019-01-01,Recent CDL-A Grad Truck Drivers,0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
649,Red Robin Team Members,2019-01-01,Front of House Team Members - Ventura,0,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,HD Supply Support Services,2019-01-01,Cashier,0,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,Interwest Consulting Group,2019-01-01,Building Plans Examiner,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
652,Luxottica Group,2019-01-01,Sunglass Hut - Sales Associate,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
653,HD Supply Support Services,2019-01-01,Floor Sales,0,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
654,American Cancer Society,2019-01-01,"Health Systems Manager, Hospitals - Account Management",0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
655,C.R. England,2019-01-01,Flatbed CDL-A Dedicated Truck Drivers - Better Pay,0,Travel Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
656,Kaiser Permanente,2019-01-01,Registered Nurse,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
657,Easterseals Southern California,2019-01-01,Preschool Teacher I HIRING BONUS,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
658,Allied Universal Security,2019-01-01,Armed Executive Protection Officer - Must have CCW,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
659,Universal Services of America,2019-01-01,Allied Universal Security Site Supervisor,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
660,Robert Half Technology,2019-01-01,Network Administrator,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,Universal Services of America,2019-01-01,"Security Officers - $1,000 Hiring Bonus - Ventura County",0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
662,Allied Universal Security,2019-01-01,Allied Universal Site Supervisor - $16.00/Hr. Santa Barbara/Goleta w/Experience,0,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
663,Ardwin Freight,2019-01-01,Duenos Operadores,0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
664,Ashley Farrell Landscape Design,2019-01-01,Construction Estimator,0,Trade & Construction Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
665,South Valley Hospice,2019-01-01,Hospice MSW,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,99 Cents Only Stores,2019-01-01,Store Manager,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
667,Verizon,2019-01-01,Retail Sales Representative,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
668,CyberCoders,2019-01-01,Clinical Laboratory Scientist,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,WML Morris Chevrolet,2019-01-01,Automotive Sales Consultant,0,Engineering Jobs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,XenonFS LLC,2019-01-01,FCL Drayage Customer Service and Dispatch Representative,0,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
671,SIGNARAMA VENTURA,2019-01-01,Production Manager-Sign Maker Installer,0,Trade & Construction Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
672,"Retail Sales Link, Inc",2019-01-01,Operations / Warehouse Supervisor,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,"Seed Beauty, parent company to Colourpop Cosmetics",2019-01-01,CONTROLLER FOR A FAST GROWING COSMETIC COMPANY,0,IT Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,H&R Block,2019-01-01,Receptionist,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
675,Ross Dress for Less,2019-01-01,"Specialist, Store Protection",0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
676,H&R Block,2019-01-01,Tax Professional,0,Retail Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
678,Care.com,2019-01-01,Babysitter Needed For Two Children In Ventura,0,Social work Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
680,Care.com,2019-01-01,Reliable / Caring / Creative Nanny,0,Social work Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
682,Care.com,2019-01-01,Nanny Needed For 2 Children In Ventura,0,Social work Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
683,MedPro Healthcare Staffing,2019-01-01,Travel Nurse (RN) - 13 week contract,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,Ensign Therapy,2019-01-01,Physical Therapist,0,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,"T Mobile USA, Inc.",2019-01-01,"Mobile Associate, Bilingual Spanish",0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
